code,complexity
"def count_k_subsets(n,k):
    cnt=0
    def dfs(i, chosen):
        nonlocal cnt
        if i==n:
            if chosen==k:
                cnt+=1
            return
        dfs(i+1, chosen)
        dfs(i+1, chosen+1)
    dfs(0,0)
    return cnt
print(count_k_subsets(10,3))
",O(2 ^ n)
"def min_diff(arr):
    best=[float('inf')]
    def dfs(i, a, b):
        if i==len(arr):
            d=abs(a-b)
            if d<best[0]:
                best[0]=d
            return
        dfs(i+1, a+arr[i], b)
        dfs(i+1, a, b+arr[i])
    dfs(0,0,0)
    return best[0]
print(min_diff([5,6,7,8,9]))
",O(2 ^ n)
"def case_perms(s):
    out=[]
    def dfs(i, path):
        if i==len(s):
            out.append(''.join(path))
            return
        c=s[i]
        if c.isalpha():
            path.append(c.lower()); dfs(i+1, path); path.pop()
            path.append(c.upper()); dfs(i+1, path); path.pop()
        else:
            path.append(c); dfs(i+1, path); path.pop()
    dfs(0, [])
    return out
print(case_perms('ab1'))
",O(2 ^ n)
"def all_splits(s):
    n=len(s)
    res=[]
    cuts=[0]*(n-1)
    def dfs(i):
        if i==n-1:
            parts=[]
            cur=s[0]
            for j in range(n-1):
                if cuts[j]:
                    parts.append(cur)
                    cur=s[j+1]
                else:
                    cur+=s[j+1]
            parts.append(cur)
            res.append(parts)
            return
        cuts[i]=0; dfs(i+1)
        cuts[i]=1; dfs(i+1)
    dfs(0)
    return res
print(all_splits('wxyz'))
",O(2 ^ n)
"def even_parity(n):
    sols=[]
    bits=[0]*n
    def dfs(i, ones):
        if i==n:
            if ones%2==0:
                sols.append(bits[:])
            return
        bits[i]=0; dfs(i+1, ones)
        bits[i]=1; dfs(i+1, ones+1)
    dfs(0,0)
    return sols
print(len(even_parity(8)))
",O(2 ^ n)
"def power_set(lst):
    res=[]
    cur=[]
    def dfs(i):
        if i==len(lst):
            res.append(cur[:])
            return
        cur.append(lst[i])
        dfs(i+1)
        cur.pop()
        dfs(i+1)
    dfs(0)
    return res

print(power_set([1,2,3,4]))
",O(2 ^ n)
"def hanoi(n, a, b, c, moves):
    if n==0:
        return
    hanoi(n-1,a,c,b,moves)
    moves.append((a,c))
    hanoi(n-1,b,a,c,moves)

m=[]
hanoi(4,'A','B','C',m)
print(len(m))
",O(2 ^ n)
"def target_sum(nums, target):
    count=0
    def dfs(i, total):
        nonlocal count
        if i==len(nums):
            if total==target:
                count+=1
            return
        dfs(i+1, total+nums[i])
        dfs(i+1, total-nums[i])
    dfs(0,0)
    return count

print(target_sum([1,1,1,1,1],3))
",O(2 ^ n)
"def count_subsets(arr, s):
    ans=0
    def go(i, t):
        nonlocal ans
        if i==len(arr):
            if t==s:
                ans+=1
            return
        go(i+1, t)
        go(i+1, t+arr[i])
    go(0,0)
    return ans

print(count_subsets([2,3,5,6,8,10],10))
",O(2 ^ n)
"def binary_strings(n):
    out=[]
    def rec(k, path):
        if k==n:
            out.append(''.join(path))
            return
        path.append('0')
        rec(k+1, path)
        path.pop()
        path.append('1')
        rec(k+1, path)
        path.pop()
    rec(0, [])
    return out

print(len(binary_strings(12))>0)
",O(2 ^ n)
"def gray(n):
    if n==0:
        return ['']
    prev=gray(n-1)
    return ['0'+x for x in prev]+['1'+x for x in reversed(prev)]

print(len(gray(5)))
",O(2 ^ n)
"def subsequences(s):
    res=[]
    def helper(i, buf):
        if i==len(s):
            res.append(''.join(buf))
            return
        helper(i+1, buf)
        buf.append(s[i])
        helper(i+1, buf)
        buf.pop()
    helper(0, [])
    return res

print(len(subsequences('abcd')))
",O(2 ^ n)
"def all_xor_vals(arr):
    seen=set()
    def dfs(i, x):
        if i==len(arr):
            seen.add(x)
            return
        dfs(i+1, x)
        dfs(i+1, x^arr[i])
    dfs(0,0)
    return seen

print(len(all_xor_vals([1,2,3,4])))
",O(2 ^ n)
"def count_solutions(n):
    total=0
    def dfs(i, assign):
        nonlocal total
        if i==n:
            a=assign
            ok=(a[0] or (not a[-1])) if n>0 else True
            if ok:
                total+=1
            return
        assign.append(False)
        dfs(i+1, assign)
        assign.pop()
        assign.append(True)
        dfs(i+1, assign)
        assign.pop()
    dfs(0, [])
    return total

print(count_solutions(10))
",O(2 ^ n)
"def min_diff(nums):
    best=[float('inf')]
    def dfs(i, left, right):
        if i==len(nums):
            d=abs(left-right)
            if d<best[0]:
                best[0]=d
            return
        dfs(i+1, left+nums[i], right)
        dfs(i+1, left, right+nums[i])
    dfs(0,0,0)
    return best[0]

print(min_diff([3,1,4,2,2,1]))
",O(2 ^ n)
"class P:
    def __init__(self, data):
        self.data=data
    def gen(self):
        n=len(self.data)
        cur=[None]*n
        def dfs(i):
            if i==n:
                yield [x for x in cur if x is not None]
                return
            cur[i]=self.data[i]
            yield from dfs(i+1)
            cur[i]=None
            yield from dfs(i+1)
        yield from dfs(0)

p=P([1,2,3])
print(sum(1 for _ in p.gen()))
",O(2 ^ n)
"def knapsack_bruteforce(w, v, cap):
    best=0
    n=len(w)
    def dfs(i, cw, cv):
        nonlocal best
        if cw>cap:
            return
        if i==n:
            if cv>best:
                best=cv
            return
        dfs(i+1, cw+w[i], cv+v[i])
        dfs(i+1, cw, cv)
    dfs(0,0,0)
    return best

print(knapsack_bruteforce([2,3,4],[4,5,10],5))
",O(2 ^ n)
"def signs_to_target(nums, tgt):
    ways=0
    def back(i, s):
        nonlocal ways
        if i==len(nums):
            if s==tgt:
                ways+=1
            return
        back(i+1, s+nums[i])
        back(i+1, s-nums[i])
    back(0,0)
    return ways

print(signs_to_target([2,1,3,2],2))
",O(2 ^ n)
"def powerset(a):
    res=[]
    n=len(a)
    def dfs(i, cur):
        if i==n:
            res.append(cur[:])
            return
        cur.append(a[i]); dfs(i+1, cur); cur.pop()
        dfs(i+1, cur)
    dfs(0,[])
    return res

print(len(powerset([1,2,3,4,5])))
",O(2 ^ n)
"def count_subsets(nums, target):
    n=len(nums)
    def go(i, s):
        if i==n:
            return 1 if s==target else 0
        return go(i+1, s+nums[i]) + go(i+1, s)
    return go(0,0)

print(count_subsets([3,1,2,5,4],6))
",O(2 ^ n)
"def fib(k):
    if k<=1:
        return k
    return fib(k-1)+fib(k-2)

print(fib(20))
",O(2 ^ n)
"def solve(formula, vars):
    best=[]
    m=len(vars)
    def dfs(i, assign):
        if i==m:
            env={vars[j]:assign[j] for j in range(m)}
            if eval(formula, {}, env):
                best.append(env)
            return
        assign.append(False); dfs(i+1, assign); assign.pop()
        assign.append(True); dfs(i+1, assign); assign.pop()
    dfs(0,[])
    return best

print(len(solve(""(x or y) and (not z)"", [""x"",""y"",""z""])))
",O(2 ^ n)
"def letter_case_permutations(s):
    res=[]
    n=len(s)
    def dfs(i, cur):
        if i==n:
            res.append("""".join(cur))
            return
        c=s[i]
        if c.isalpha():
            cur.append(c.lower()); dfs(i+1, cur); cur.pop()
            cur.append(c.upper()); dfs(i+1, cur); cur.pop()
        else:
            cur.append(c); dfs(i+1, cur); cur.pop()
    dfs(0,[])
    return res

print(len(letter_case_permutations(""a1b2c"")))
",O(2 ^ n)
"def min_diff(nums):
    total=sum(nums)
    n=len(nums)
    ans=[abs(total)]
    def dfs(i, s):
        if i==n:
            d=abs(total-2*s)
            if d<ans[0]:
                ans[0]=d
            return
        dfs(i+1, s+nums[i])
        dfs(i+1, s)
    dfs(0,0)
    return ans[0]

print(min_diff([5,6,3,9,2,1]))
",O(2 ^ n)
"def ways(n):
    if n<=1:
        return 1
    return ways(n-1)+ways(n-2)

print(ways(22))
",O(2 ^ n)
"class SubsetSums:
    def __init__(self, arr):
        self.arr=arr
    def __call__(self):
        n=len(self.arr)
        out=[]
        def rec(i, acc):
            if i==n:
                out.append(acc)
                return
            rec(i+1, acc)
            rec(i+1, acc+self.arr[i])
        rec(0,0)
        return out

print(len(SubsetSums([1,2,3,4,5,6])()))
",O(2 ^ n)
"def gray(n):
    if n==0:
        return [""""]
    prev=gray(n-1)
    return [""0""+x for x in prev] + [""1""+x for x in reversed(prev)]

print(len(gray(5)))
",O(2 ^ n)
"def max_subset_xor(nums):
    n=len(nums)
    best=0
    def dfs(i, x):
        nonlocal best
        if i==n:
            if x>best:
                best=x
            return
        dfs(i+1, x)
        dfs(i+1, x ^ nums[i])
    dfs(0,0)
    return best

print(max_subset_xor([3,8,2,6,4,5]))
",O(2 ^ n)
"def binaries(n):
    res=[]
    def rec(i, cur):
        if i==n:
            res.append("""".join(cur))
            return
        cur.append(""0""); rec(i+1, cur); cur.pop()
        cur.append(""1""); rec(i+1, cur); cur.pop()
    rec(0,[])
    return res

print(len(binaries(10)))
",O(2 ^ n)
"def target_sum(nums, T):
    n=len(nums)
    cnt=0
    def dfs(i, s):
        nonlocal cnt
        if i==n:
            if s==T:
                cnt+=1
            return
        dfs(i+1, s+nums[i])
        dfs(i+1, s-nums[i])
    dfs(0,0)
    return cnt

print(target_sum([1,1,1,1,1],3))
",O(2 ^ n)
"def find_subset(nums, target):
    n=len(nums)
    ans=None
    def dfs(i, cur, s):
        nonlocal ans
        if ans is not None:
            return
        if i==n:
            if s==target:
                ans=cur[:]
            return
        cur.append(nums[i]); dfs(i+1, cur, s+nums[i]); cur.pop()
        dfs(i+1, cur, s)
    dfs(0,[],0)
    return ans

res=find_subset([2,4,6,10,1],12)
print(f""{res}"")
",O(2 ^ n)
"def all_subsets(seq):
    n=len(seq)
    def rec(i):
        if i==n:
            yield ()
            return
        for tail in rec(i+1):
            yield tail
        for tail in rec(i+1):
            yield (seq[i],)+tail
    return list(rec(0))

print(len(all_subsets([0,1,2,3,4,5,6])))
",O(2 ^ n)
